substation id,substation name,status,owner,kv_12_to_32,kv_33_to_92,kv_110_to_161,kv_220_to_287,kv_345_to_500,kv_500_dc,highest_kv,postal city,county,zip code,state
SS2995,Dyer Rd. Altamont,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Byron,Alameda,94514,CA
SS1401,E. Natoma-Blue Ravine,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Folsom,Sacramento,95630,CA
SS2853,Eagle Mt.,Operational,SCE,0,0,YES,YES,0,0,220kV to 287kV,Desert Center,Riverside,92239,CA
SS0639,Eagle Rock,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Geyserville,Sonoma,95441,CA
SS0769,Eagle Rock,Operational,SCE,0,0,0,YES,0,0,220kV to 287kV,Glendale,Los Angeles,91206,CA
SS1058,Eagleville,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Cedarville,Modoc,96104,CA
SS2203,Earlimart,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Earlimart,Tulare,93219,CA
SS2233,Early Intake,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Groveland,Tuolumne,95321,CA
SS2560,East Bank,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Kingsburg,Fresno,93631,CA
SS3057,East Barstow,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Barstow,San Bernardino,92311,CA
SS1402,East City,Operational,SMUD,0,0,YES,0,0,0,110kV to 161kV,Sacramento,Sacramento,95817,CA
SS3354,East Contra Costa Irrigation Dist.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Brentwood,Contra Costa,94513,CA
SS3500,East Drainage Canal,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95834,CA
SS2374,East Dublin,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Dublin,Alameda,94568,CA
SS1848,East Grand,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,South San Francisco,San Mateo,94080,CA
SS2299,East Marysville,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Marysville,Yuba,95901,CA
SS2642,East Mesa 1,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Winterhaven,Imperial,92283,CA
SS2643,East Mesa 2,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Winterhaven,Imperial,92283,CA
SS2644,East Mesa 3,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Winterhaven,Imperial,92283,CA
SS2160,East Nicolaus,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Nicolaus,Sutter,95659,CA
SS0142,East Portal,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Orinda,Contra Costa,94563,CA
SS1257,East Quincy,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Quincy,Plumas,95971,CA
SS1970,East Redding,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Redding,Shasta,96003,CA
SS1773,East Stockton,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Stockton,San Joaquin,95205,CA
SS1403,Eastern-El Camino,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95864,CA
SS1404,Eastern-Marconi,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95821,CA
SS2345,Eastgate,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92121,CA
SS3090,Eastgate,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92117,CA
SS0013,Eastshore,Operational,PG&E,0,0,YES,YES,0,0,220kV to 287kV,Hayward,Alameda,94545,CA
SS2596,Eastwind,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Mojave,Kern,93501,CA
SS2527,Eastwood,Operational,SCE,0,0,0,YES,0,0,220kV to 287kV,Shaver Lake,Fresno,93664,CA
SS0770,Eaton,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Pasadena,Los Angeles,91107,CA
SS1918,Edenvale,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,San Jose,Santa Clara,95123,CA
SS0014,Edes,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Oakland,Alameda,94603,CA
SS2430,Edgemont,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Janesville,Lassen,96114,CA
SS3315,Edgemont,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Moreno Valley,Riverside,92553,CA
SS3313,Edinger,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Santa Ana,Orange,92707,CA
SS1405,Edison-Ball,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95821,CA
SS0569,Edmonston,Operational,Other,0,YES,0,YES,0,0,220kV to 287kV,Rosamond,Kern,93560,CA
SS1272,Edom,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Thousand Palms,Riverside,92276,CA
SS2444,Edward C Hyatt,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Oroville,Butte,95966,CA
SS1087,Edward Pike Co.,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Salinas,Monterey,93908,CA
SS0570,Edwards,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Edwards,Kern,93523,CA
SS0324,Eel River,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Ferndale,Humboldt,95536,CA
SS2916,Eight Mile,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Stockton,San Joaquin,95219,CA
SS0489,Eisen,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Bakersfield,Kern,93307,CA
SS1301,Eisenhower,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Palm Springs,Riverside,92264,CA
SS1670,El Cajon,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,El Cajon,San Diego,92020,CA
SS1406,El Camino,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95821,CA
SS1038,El Capitan,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Merced,Merced,95348,CA
SS3444,El Casco,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Redlands,Riverside,92373,CA
SS0373,El Centro,Operational,IID,0,YES,YES,YES,0,0,220kV to 287kV,El Centro,Imperial,92243,CA
SS0143,El Cerrito Sta. G,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,El Cerrito,Contra Costa,94530,CA
SS1407,El Monte,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95815,CA
SS0771,El Nido,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Lawndale,Los Angeles,90260,CA
SS1039,El Nido,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,El Nido,Merced,95317,CA
SS1919,El Patio,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Campbell,Santa Clara,95008,CA
SS0975,El Peco,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Madera,Madera,93637,CA
SS3161,El Porto,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Manhattan Beach,Los Angeles,90266,CA
SS0390,El Segundo,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,El Segundo,Los Angeles,90245,CA
SS3311,El Sobrante,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Riverside,Riverside,92503,CA
SS2204,Elcans,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Visalia,Tulare,93291,CA
SS2457,Electra 1,Operational,PG&E,0,YES,0,YES,0,0,220kV to 287kV,Jackson,Amador,95642,CA
SS2458,Electra 2,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Jackson,Amador,95642,CA
SS1408,Electronic Data Systems,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Rancho Cordova,Sacramento,95670,CA
SS0772,Elizabeth Lake,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Castaic,Los Angeles,91384,CA
SS1012,Elk,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Elk,Mendocino,95432,CA
SS0307,Elk Creek,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Elk Creek,Glenn,95939,CA
SS1410,Elk Grove,Operational,SMUD,0,YES,0,YES,0,0,220kV to 287kV,Elk Grove,Sacramento,95624,CA
SS1409,Elk Grove Florin-Gerber,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95829,CA
SS1411,Elk Grove-Colton,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Elk Grove,Sacramento,95624,CA
SS0490,Elk Hills,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Taft,Kern,93268,CA
SS2585,Elk Hills Cogen 1,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Mc Kittrick,Kern,93251,CA
SS2586,Elk Hills Cogen 2,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Mc Kittrick,Kern,93251,CA
SS2587,Elk Hills Cogen 3,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Mc Kittrick,Kern,93251,CA
SS3511,Elkhorn,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95835,CA
SS1671,Elliott,Operational,SDG&E,0,YES,0,YES,0,0,220kV to 287kV,San Diego,San Diego,92124,CA
SS1157,Ellis,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Huntington Beach,Orange,92646,CA
SS1760,Ellis,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Tracy,San Joaquin,95377,CA
SS1887,Ellwood,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Goleta,Santa Barbara,93117,CA
SS1412,Elm,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Orangevale,Sacramento,95662,CA
SS1302,Elsinore,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Lake Elsinore,Riverside,92530,CA
SS1413,Elverta,Operational,WAPA,0,YES,0,YES,0,0,220kV to 287kV,Elverta,Sacramento,95626,CA
SS1415,Elverta-Cherrybrooke,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Elverta,Sacramento,95626,CA
SS1414,Elverta-Powerline,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95837,CA
SS1416,Elvyra-Fulton,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95821,CA
SS1158,Ely,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Buena Park,Orange,90620,CA
SS1752,Embarcadero (Sf Z),Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,San Francisco,San Francisco,94105,CA
SS1849,Emerald Lake,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Redwood City,San Mateo,94062,CA
SS0460,Emidio Mobil,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Bakersfield,Kern,93313,CA
SS1672,Encina,Operational,SDG&E,0,YES,YES,YES,0,0,220kV to 287kV,Carlsbad,San Diego,92008,CA
SS2300,Encinal,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Live Oak,Sutter,95953,CA
SS1673,Encinitas,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Encinitas,San Diego,92024,CA
SS1417,Engle-Eastern,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95821,CA
SS2104,Enslen,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Modesto,Stanislaus,95354,CA
SS2957,Enwind,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Mojave,Kern,93501,CA
SS0773,Eric,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Cerritos,Los Angeles,90703,CA
SS1954,Erta,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Watsonville,Santa Cruz,95076,CA
SS1418,Eschinger-Bruceville,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Elk Grove,Sacramento,95757,CA
SS1674,Esco,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Escondido,San Diego,92025,CA
SS1675,Escondido,Operational,SDG&E,0,YES,0,YES,0,0,220kV to 287kV,Escondido,San Diego,92029,CA
SS0075,Esquon,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Durham,Butte,95938,CA
SS2250,Estero,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Oxnard,Ventura,93033,CA
SS1159,Estrella,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Irvine,Orange,92606,CA
SS2251,Etec-Gen,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Simi Valley,Ventura,93063,CA
SS0112,Etiwanda,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Rancho Cucamonga,San Bernardino,91739,CA
SS0376,Euclid,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Imperial,Imperial,92251,CA
SS3050,Euclid,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Ontario,San Bernardino,91764,CA
SS2426,Eureka A,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Eureka,Humboldt,95501,CA
SS2427,Eureka E,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Eureka,Humboldt,95501,CA
SS1971,Eureka Way,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Redding,Shasta,96001,CA
SS1920,Evergreen,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,San Jose,Santa Clara,95111,CA
SS1419,Evergreen-Royal Oaks,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95815,CA
SS2509,Exchequer,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Snelling,Mariposa,95369,CA
SS3401,Exgen,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Goleta,Santa Barbara,93117,CA
SS1420,Exposition,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95815,CA
SS2781,F St.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Turlock,Stanislaus,95380,CA
SS3137,Fair Oaks,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Altadena,Los Angeles,91001,CA
SS3151,Fairfax,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Los Angeles,Los Angeles,90046,CA
SS2132,Fairground,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Turlock,Stanislaus,95380,CA
SS0325,Fairhaven,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Samoa,Humboldt,95564,CA
SS3198,Fairmont,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,El Cerrito,Contra Costa,94530,CA
SS3542,Fairmont,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Anaheim,Orange,92808,CA
SS1160,Fairview,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Santa Ana,Orange,92707,CA
SS2468,Fairview,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Martinez,Contra Costa,94553,CA
SS1875,Fairway,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Santa Maria,Santa Barbara,93455,CA
SS0491,Famoso,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Mc Farland,Kern,93250,CA
SS1303,Farrell,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Palm Springs,Riverside,92262,CA
SS1676,Fashion Valley,Operational,SDG&E,0,0,0,YES,0,0,220kV to 287kV,San Diego,San Diego,92111,CA
SS3578,Fawnskin,Operational,Other,YES,0,0,0,0,0,12kV to 32kV,Big Bear City,San Bernardino,92314,CA
SS2375,Fayette,Operational,PG&E,0,YES,0,YES,0,0,220kV to 287kV,Livermore,Alameda,94550,CA
SS2497,Fayette Energy Corp.,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Tracy,Alameda,95391,CA
SS2301,Feather River,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Marysville,Yuba,95901,CA
SS0775,Federalgen,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90040,CA
SS1677,Felicita,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Escondido,San Diego,92025,CA
SS0492,Fellows,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Fellows,Kern,93224,CA
SS0776,Felton,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Hawthorne,Los Angeles,90250,CA
SS1678,Fenton,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92126,CA
SS0777,Fernwood,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Lynwood,Los Angeles,90262,CA
SS2998,Fiberglas,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Santa Clara,Santa Clara,95050,CA
SS3047,Fibre,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Riverside,Riverside,92509,CA
SS0144,Fibreboard,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Antioch,Contra Costa,94509,CA
SS2236,Fibreboard Standard Spi,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Sonora,Tuolumne,95370,CA
SS2365,Fiddyment Receiving,Operational,Other,0,YES,0,YES,0,0,220kV to 287kV,Roseville,Placer,95747,CA
SS0239,Fig Garden,Operational,PG&E,0,0,YES,YES,0,0,220kV to 287kV,Fresno,Fresno,93711,CA
SS2252,Fillmore,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Fillmore,Ventura,93015,CA
SS1421,Filtration Plant,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95826,CA
SS3098,Finance,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Baldwin Park,Los Angeles,91706,CA
SS2105,Finney,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Modesto,Stanislaus,95358,CA
SS0240,Firebaugh,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Firebaugh,Fresno,93622,CA
SS1587,Firehouse,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Ontario,San Bernardino,91761,CA
SS2724,Fitch Mt.,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Healdsburg,Sonoma,95448,CA
SS2405,Five Mile,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Susanville,Lassen,96130,CA
SS3046,Flanco,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Fontana,San Bernardino,92335,CA
SS2335,Flannigan,Operational,Other,0,0,YES,YES,0,0,220kV to 287kV,Redding,Shasta,96003,CA
SS0187,Flint,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Auburn,Placer,95603,CA
SS3114,Floraday,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Downey,Los Angeles,90241,CA
SS3210,Florence,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Oakland,Alameda,94618,CA
SS2955,Flowind,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Mojave,Kern,93501,CA
SS2934,Flowind Corp.,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Byron,Alameda,94514,CA
SS1900,Fmc,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,San Jose,Santa Clara,95110,CA
SS1304,Foil,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Banning,Riverside,92220,CA
SS2725,Folsom,Operational,WAPA,0,0,YES,YES,0,0,220kV to 287kV,Folsom,Sacramento,95630,CA
SS1422,Folsom Prison,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Folsom,Sacramento,95630,CA
SS3497,Folsom-Iron Point,Operational,SMUD,YES,0,0,0,0,0,12kV to 32kV,Sacramento,Sacramento,95630,CA
SS1423,Foothill,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95842,CA
SS1822,Foothill,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,San Luis Obispo,San Luis Obispo,93405,CA
SS3307,Foothills,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Roseville,Placer,95747,CA
SS2442,Forbestown,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Forbestown,Butte,95941,CA
SS3261,Forest,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Pebble Beach,Monterey,93953,CA
SS2184,Forest Glen,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Southeast Trinity County,Trinity,00039,CA
SS1234,Foresthill,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Foresthill,Placer,95631,CA
SS3402,Forge,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Rancho Cucamonga,San Bernardino,91730,CA
SS3173,Formica,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Rocklin,Placer,95765,CA
SS1013,Fort Bragg,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Fort Bragg,Mendocino,95437,CA
SS2016,Fort Jones,Operational,PCORP,0,YES,0,0,0,0,33kV to 92kV,Fort Jones,Siskiyou,96032,CA
SS1088,Fort Ord,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Seaside,Monterey,93955,CA
SS2078,Fort Ross,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Cazadero,Sonoma,95421,CA
SS0327,Fort Seward,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Blocksburg,Humboldt,95514,CA
SS2353,Frances Way,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Desert Hot Springs,Riverside,92241,CA
SS1424,Franchise Tax,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95827,CA
SS1588,Francis,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Chino,San Bernardino,91710,CA
SS0145,Franklin,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Hercules,Contra Costa,94547,CA
SS1425,Franklin,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Elk Grove,Sacramento,95757,CA
SS1426,Franklin-Ehrhardt,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95823,CA
SS3512,Franklin-Elk Grove,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95757,CA
SS1427,Franklin-Laguna,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Elk Grove,Sacramento,95758,CA
SS0572,Frazier Park,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Frazier Park,Kern,93225,CA
SS1428,Freehaven-Lake Park,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95831,CA
SS2397,Freeman,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Riverside,Riverside,92503,CA
SS0015,Fremont,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Fremont,Alameda,94538,CA
SS2329,Fremont,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Compton,Los Angeles,90220,CA
SS1774,French Camp,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,French Camp,San Joaquin,95231,CA
SS1986,French Gulch,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,French Gulch,Shasta,96033,CA
SS2316,French Meadows,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Foresthill,Placer,95631,CA
SS1103,Fresh Express,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Salinas,Monterey,93901,CA
SS3267,Fresno Waste Water,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Fresno,Fresno,93706,CA
SS3465,Friars,Operational,SDG&E,0,0,0,YES,0,0,220kV to 287kV,San Diego,San Diego,92108,CA
SS2501,Frick Green Ridge Power,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Livermore,Alameda,94551,CA
SS3113,Friendly Hills,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Whittier,Los Angeles,90603,CA
SS1429,Frienza Albatross,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95815,CA
SS0493,Frito Lay,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93314,CA
SS0097,Frogtown,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Angels Camp,Calaveras,95222,CA
SS0328,Fruitland,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Myers Flat,Humboldt,95554,CA
SS0781,Fruitland,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Los Angeles,Los Angeles,90058,CA
SS1430,Fruitridge & 44Th,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95824,CA
SS1431,Fruitridge & 64Th,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95820,CA
SS1432,Fruitridge & S. Land Park,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95822,CA
SS1433,Fruitridge& 28Th,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95824,CA
SS0494,Fruitvale,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93308,CA
SS1059,Ft. Bidwell,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Fort Bidwell,Modoc,96112,CA
SS0782,Fuel,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Long Beach,Los Angeles,90802,CA
SS1679,Fuel Oil Terminal,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,National City,San Diego,91950,CA
SS1161,Fullerton,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Fullerton,Orange,92832,CA
SS2079,Fulton,Operational,PG&E,0,YES,YES,YES,0,0,220kV to 287kV,Santa Rosa,Sonoma,95403,CA
SS2716,Fumarole,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Geyserville,Sonoma,95441,CA
SS1589,Furnace,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Fontana,San Bernardino,92335,CA
SS1089,Gabilan,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Salinas,Monterey,93906,CA
SS0783,Galaxy,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Manhattan Beach,Los Angeles,90266,CA
SS1590,Gale,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Daggett,San Bernardino,92327,CA
SS0784,Gallatin,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Downey,Los Angeles,90240,CA
SS1026,Gallo,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Livingston,Merced,95334,CA
SS1434,Galt,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Galt,Sacramento,95632,CA
SS1591,Galvanizing,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Fontana,San Bernardino,92335,CA
SS0786,Ganesha,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Pomona,Los Angeles,91766,CA
SS1258,Gansner,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Quincy,Plumas,95971,CA
SS0495,Ganso,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Wasco,Kern,93280,CA
SS0329,Garberville,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Garberville,Humboldt,95542,CA
SS1014,Garcia,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Point Arena,Mendocino,95468,CA
SS0496,Gardner,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Taft,Kern,93268,CA
SS3288,Garey,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Santa Maria,Santa Barbara,93454,CA
SS0787,Garfield,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,South Pasadena,Los Angeles,91030,CA
